ref,fecha,distrito,superficie_m2,habitaciones,banos,planta,ascensor,estado,anio_construccion,exterior,precio_eur,desviacion_inyectada,etiqueta_verdad
MD-1051,2025-10-15,Latina,72,3,1,4,True,buen estado,1925,True,227000,0.0,mercado
MD-1052,2025-10-11,Centro,46,1,1,6,False,a reformar,1944,False,262000,0.0,mercado
MD-1053,2026-04-22,Usera,84,3,2,6,True,a reformar,1991,False,192000,0.0,mercado
MD-1054,2025-09-29,Latina,28,1,1,4,True,reformado,1975,True,90000,0.0,mercado
MD-1055,2025-11-08,Latina,60,3,1,1,False,buen estado,2025,False,153000,0.0,mercado
MD-1056,2025-10-09,Chamartin,177,6,3,3,True,buen estado,1982,True,1269000,0.0,mercado
MD-1057,2026-03-26,Salamanca,175,6,3,1,True,buen estado,1975,False,1295000,0.0,mercado
MD-1058,2026-03-05,Villa de Vallecas,30,2,1,0,True,buen estado,1969,False,81000,0.0,mercado
MD-1059,2025-12-19,San Blas-Canillejas,111,3,2,2,True,buen estado,1991,True,324000,-0.1914,infraprecio_inyectado
MD-1060,2025-09-26,Latina,63,2,1,4,True,a reformar,1987,True,166000,0.0,mercado
MD-1061,2026-06-28,Centro,50,2,1,5,True,a reformar,1972,True,295000,0.0,mercado
MD-1062,2025-11-25,Salamanca,81,2,2,1,True,reformado,1999,True,675000,0.0,mercado
MD-1063,2026-02-13,Carabanchel,125,5,2,0,True,a reformar,2004,True,373000,0.0,mercado
MD-1064,2026-08-08,Usera,60,2,1,0,True,buen estado,1951,True,142000,0.0,mercado
MD-1065,2025-12-20,Vicalvaro,121,4,1,3,True,buen estado,1977,False,462000,0.0,mercado
MD-1066,2025-12-27,San Blas-Canillejas,116,5,1,1,True,buen estado,2000,True,454000,0.1815,sobreprecio_inyectado
MD-1067,2026-05-26,Retiro,44,2,1,7,True,reformado,1918,True,482000,0.1803,sobreprecio_inyectado
MD-1068,2026-03-29,Centro,41,2,1,6,True,obra nueva,2023,True,357000,0.0,mercado
MD-1069,2026-07-02,Puente de Vallecas,81,2,2,3,True,buen estado,1969,True,300000,0.0,mercado
MD-1070,2026-08-04,Salamanca,57,2,1,7,True,buen estado,1986,False,442000,0.0,mercado
MD-1071,2025-09-04,Vicalvaro,95,3,2,7,True,buen estado,1977,True,323000,0.0,mercado
MD-1072,2025-12-26,Latina,62,2,1,0,True,a reformar,1975,True,204000,0.0,mercado
MD-1073,2025-11-10,Fuencarral-El Pardo,85,4,2,2,True,reformado,1978,True,645000,0.0,mercado
MD-1074,2026-03-06,Retiro,58,1,1,0,False,a reformar,1967,True,411000,0.0,mercado
MD-1075,2026-01-13,Puente de Vallecas,102,3,2,7,True,reformado,1947,False,281000,0.1966,sobreprecio_inyectado
MD-1076,2026-05-08,Hortaleza,65,2,1,4,True,buen estado,1999,True,345000,0.0,mercado
MD-1077,2026-01-04,Ciudad Lineal,75,3,2,1,True,buen estado,1993,True,497000,0.0,mercado
MD-1078,2026-01-22,Carabanchel,51,2,1,4,True,reformado,1967,True,185000,0.0,mercado
MD-1079,2026-03-02,Arganzuela,184,6,3,3,True,reformado,1991,True,1237000,0.0,mercado
MD-1080,2025-10-26,Chamartin,60,2,1,8,True,buen estado,1953,True,452000,0.0,mercado
MD-1081,2025-10-22,Tetuan,71,3,1,8,True,reformado,2006,True,361000,0.0,mercado
MD-1082,2026-08-12,Tetuan,63,2,1,8,False,reformado,1907,True,298000,-0.247,infraprecio_inyectado
MD-1083,2025-12-27,Vicalvaro,187,6,3,2,True,buen estado,1986,True,704000,0.0,mercado
MD-1084,2025-10-18,Salamanca,175,6,3,8,True,buen estado,1998,True,1608000,0.0,mercado
MD-1085,2026-06-02,Moncloa-Aravaca,128,5,2,5,True,reformado,1964,True,866000,0.0,mercado
MD-1086,2026-08-06,Salamanca,31,1,1,8,True,a reformar,1979,True,227000,0.0,mercado
MD-1087,2026-04-18,Salamanca,164,6,3,5,True,a reformar,1961,False,854000,0.0,mercado
MD-1088,2026-07-11,Hortaleza,104,3,2,2,True,a reformar,1978,True,469000,0.0,mercado
MD-1089,2025-10-01,Puente de Vallecas,77,2,1,7,False,a reformar,1951,True,189000,0.0,mercado
MD-1090,2025-09-17,Hortaleza,171,6,3,7,False,buen estado,1966,True,725000,0.0,mercado
MD-1091,2025-10-05,Tetuan,69,3,1,0,True,a reformar,2019,True,323000,0.0,mercado
MD-1092,2026-04-16,Puente de Vallecas,31,1,1,1,False,buen estado,1965,True,87000,0.0,mercado
MD-1093,2026-04-20,Tetuan,28,2,1,8,False,reformado,1961,True,149000,0.0,mercado
MD-1094,2025-10-17,Retiro,63,3,1,3,False,reformado,1953,False,376000,0.0,mercado
MD-1095,2026-08-12,San Blas-Canillejas,99,4,2,3,True,a reformar,1978,True,255000,0.0,mercado
MD-1096,2026-04-13,Ciudad Lineal,66,3,1,5,True,obra nueva,2022,True,357000,0.0,mercado
MD-1097,2026-07-14,Salamanca,43,1,1,8,True,buen estado,1987,True,354000,0.0,mercado
MD-1098,2026-07-13,Chamberi,68,4,1,3,True,a reformar,1983,True,390000,0.0,mercado
MD-1099,2026-01-26,Ciudad Lineal,96,4,2,6,False,buen estado,1945,True,491000,0.0,mercado
MD-1100,2025-12-27,Retiro,141,5,3,1,False,a reformar,1939,True,1052000,0.2057,sobreprecio_inyectado
MD-1101,2025-10-25,Latina,84,4,2,5,False,buen estado,1950,True,284000,0.0,mercado
MD-1102,2026-06-24,Salamanca,83,3,2,2,True,buen estado,1957,True,663000,0.0,mercado
MD-1103,2026-01-18,Latina,73,3,1,0,True,buen estado,1957,True,233000,0.0,mercado
MD-1104,2026-06-21,Carabanchel,143,4,3,1,True,reformado,1984,True,546000,0.0,mercado
MD-1105,2025-12-21,Latina,48,2,1,3,True,buen estado,1971,False,152000,0.0,mercado
MD-1106,2026-03-27,Puente de Vallecas,46,2,1,3,True,obra nueva,2023,False,130000,0.0,mercado
MD-1107,2025-12-04,Centro,49,2,1,0,True,a reformar,1980,True,293000,0.0,mercado
MD-1108,2026-06-22,Puente de Vallecas,105,4,1,8,True,buen estado,2006,False,252000,0.0,mercado
MD-1109,2026-04-10,Puente de Vallecas,54,2,1,2,True,buen estado,1991,False,140000,0.0,mercado
MD-1110,2026-07-29,Chamartin,160,6,3,0,True,a reformar,1971,False,940000,0.0,mercado
MD-1111,2025-12-04,Tetuan,138,6,3,0,True,reformado,2021,True,786000,0.0,mercado
MD-1112,2026-07-06,Carabanchel,158,5,3,5,False,reformado,1950,True,400000,0.0,mercado
MD-1113,2026-07-27,Tetuan,78,3,2,2,True,reformado,2002,True,466000,0.0,mercado
MD-1114,2026-06-30,Carabanchel,57,3,1,4,True,reformado,1964,True,223000,0.0,mercado
MD-1115,2025-12-23,Villaverde,45,2,1,1,True,a reformar,1970,False,66000,0.0,mercado
MD-1116,2026-04-10,Salamanca,30,1,1,7,False,a reformar,1932,False,156000,-0.1304,infraprecio_inyectado
MD-1117,2025-10-29,Villaverde,51,3,1,7,True,reformado,1975,True,162000,0.0,mercado
MD-1118,2026-05-09,Villa de Vallecas,58,2,1,4,True,buen estado,1969,True,243000,0.0,mercado
MD-1119,2025-09-10,Carabanchel,100,4,2,8,True,obra nueva,2022,False,384000,0.0,mercado
MD-1120,2025-11-30,Vicalvaro,121,4,2,0,True,buen estado,2000,True,471000,0.0,mercado
MD-1121,2026-06-22,Vicalvaro,70,4,1,2,True,a reformar,1980,True,240000,0.0,mercado
MD-1122,2026-04-13,San Blas-Canillejas,69,3,1,5,True,buen estado,1947,True,236000,0.0,mercado
MD-1123,2026-07-15,Hortaleza,78,3,2,5,True,buen estado,1994,True,421000,0.0,mercado
MD-1124,2025-10-11,Vicalvaro,170,5,3,3,True,reformado,1977,True,509000,-0.1785,infraprecio_inyectado
MD-1125,2025-09-11,Puente de Vallecas,40,1,1,2,False,reformado,1958,True,121000,0.0,mercado
MD-1126,2026-03-13,Carabanchel,89,4,2,1,True,buen estado,1951,False,209000,-0.1993,infraprecio_inyectado
MD-1127,2026-04-04,Hortaleza,138,5,2,7,True,buen estado,1999,True,697000,0.0,mercado
MD-1128,2025-09-27,Latina,82,3,2,8,True,reformado,1987,True,291000,0.0,mercado
MD-1129,2025-09-20,Chamartin,35,1,1,5,True,buen estado,1953,True,230000,0.0,mercado
MD-1130,2026-06-08,Ciudad Lineal,51,1,1,7,True,buen estado,1983,True,240000,0.0,mercado
MD-1131,2025-10-02,Carabanchel,51,2,1,5,True,buen estado,1975,True,169000,0.0,mercado
MD-1132,2026-04-25,San Blas-Canillejas,43,1,1,7,True,a reformar,1985,False,139000,0.2452,sobreprecio_inyectado
MD-1133,2026-07-31,Retiro,35,2,1,8,False,buen estado,1957,False,257000,0.0,mercado
MD-1134,2026-03-09,Carabanchel,49,2,1,2,True,buen estado,1984,True,146000,0.0,mercado
MD-1135,2026-06-23,Ciudad Lineal,64,2,1,8,False,buen estado,1952,True,274000,0.0,mercado
MD-1136,2026-01-02,Retiro,135,5,3,8,True,buen estado,1943,True,1167000,0.1463,sobreprecio_inyectado
MD-1137,2025-10-22,Puente de Vallecas,77,3,2,8,True,a reformar,1972,False,163000,0.0,mercado
MD-1138,2026-01-15,Centro,33,1,1,4,True,buen estado,1978,True,308000,0.1818,sobreprecio_inyectado
MD-1139,2026-01-05,Retiro,161,5,3,8,False,reformado,1963,True,939000,0.0,mercado
MD-1140,2026-06-18,Usera,95,3,2,4,True,a reformar,1974,True,202000,0.0,mercado
MD-1141,2025-12-10,Centro,48,1,1,0,True,obra nueva,2023,True,275000,-0.2159,infraprecio_inyectado
MD-1142,2025-09-08,Tetuan,38,2,1,0,True,buen estado,1965,True,224000,0.0,mercado
MD-1143,2025-12-24,Retiro,49,2,1,4,True,a reformar,1965,True,319000,0.0,mercado
MD-1144,2025-10-11,Vicalvaro,91,3,2,7,True,buen estado,1952,True,330000,0.0,mercado
MD-1145,2026-03-24,Chamberi,70,2,1,2,True,buen estado,1982,False,405000,0.0,mercado
MD-1146,2026-05-29,Villaverde,48,2,1,8,True,reformado,1970,False,114000,0.0,mercado
MD-1147,2025-10-18,Puente de Vallecas,35,1,1,1,True,buen estado,1978,True,96000,0.0,mercado
MD-1148,2026-06-25,Puente de Vallecas,61,2,1,5,True,buen estado,1952,True,200000,0.0,mercado
MD-1149,2026-03-21,Moratalaz,52,2,1,3,True,buen estado,2009,True,246000,0.0,mercado
MD-1150,2026-01-21,Moncloa-Aravaca,74,2,1,5,True,buen estado,1973,False,323000,-0.1975,infraprecio_inyectado
MD-1151,2025-10-14,Vicalvaro,90,4,1,8,True,reformado,1960,True,344000,0.0,mercado
MD-1152,2025-09-20,Usera,61,2,1,1,True,obra nueva,2025,True,231000,0.0,mercado
MD-1153,2026-05-20,Puente de Vallecas,179,6,3,4,True,reformado,1978,True,664000,0.0,mercado
MD-1154,2025-10-23,Vicalvaro,78,3,1,8,True,buen estado,1967,True,229000,0.0,mercado
MD-1155,2026-05-11,Chamartin,29,1,1,2,True,a reformar,1974,True,166000,0.0,mercado
MD-1156,2026-01-02,Hortaleza,182,6,3,4,True,a reformar,1975,True,631000,0.0,mercado
MD-1157,2026-07-18,Tetuan,41,1,1,6,True,buen estado,1991,True,187000,0.0,mercado
MD-1158,2026-03-08,Villaverde,31,1,1,7,False,a reformar,1957,True,62000,0.0,mercado
MD-1159,2026-06-26,Centro,121,5,2,7,True,reformado,1959,True,847000,0.0,mercado
MD-1160,2025-09-09,Arganzuela,140,5,3,6,True,buen estado,1932,True,854000,0.0,mercado
MD-1161,2025-12-04,Moratalaz,62,3,1,7,True,a reformar,2007,True,247000,0.0,mercado
MD-1162,2025-10-23,Carabanchel,81,3,2,1,True,buen estado,1989,True,257000,0.0,mercado
MD-1163,2026-04-10,Usera,82,3,2,1,True,reformado,1989,True,268000,0.0,mercado
MD-1164,2025-12-04,Salamanca,51,2,1,0,False,buen estado,1926,True,565000,0.0,mercado
MD-1165,2026-01-22,San Blas-Canillejas,112,4,2,4,True,buen estado,2009,False,332000,0.0,mercado
MD-1166,2026-07-02,Chamberi,189,6,3,0,False,buen estado,1963,False,1328000,0.0,mercado
MD-1167,2026-08-29,Villa de Vallecas,50,2,1,1,True,reformado,1955,True,174000,0.0,mercado
MD-1168,2026-03-03,Fuencarral-El Pardo,123,4,2,2,True,reformado,1943,True,887000,0.0,mercado
MD-1169,2026-05-27,Salamanca,56,2,1,4,True,buen estado,1924,False,514000,0.0,mercado
MD-1170,2025-09-02,Moncloa-Aravaca,31,1,1,1,True,buen estado,1991,True,148000,0.0,mercado
MD-1171,2026-01-24,Usera,68,2,1,3,True,buen estado,1952,True,187000,0.0,mercado
MD-1172,2026-04-14,Tetuan,177,6,3,4,True,reformado,1966,False,937000,0.0,mercado
MD-1173,2026-06-17,Hortaleza,59,2,1,1,True,buen estado,1985,True,316000,0.0,mercado
MD-1174,2025-09-08,Hortaleza,86,3,2,2,True,buen estado,1951,True,330000,-0.1664,infraprecio_inyectado
MD-1175,2025-09-05,Hortaleza,93,3,2,6,True,a reformar,1983,False,425000,0.0,mercado
MD-1176,2026-05-13,Vicalvaro,88,3,2,3,False,obra nueva,2026,True,295000,0.1284,sobreprecio_inyectado
MD-1177,2025-11-24,Puente de Vallecas,40,2,1,4,True,buen estado,1982,True,112000,0.0,mercado
MD-1178,2026-05-17,Ciudad Lineal,78,3,2,7,True,buen estado,1973,False,348000,0.0,mercado
MD-1179,2025-09-09,Chamberi,115,4,2,6,True,a reformar,2004,False,551000,0.0,mercado
MD-1180,2026-08-12,Chamartin,61,2,1,6,True,buen estado,1940,True,488000,0.0,mercado
MD-1181,2025-09-20,Retiro,90,3,2,1,True,a reformar,1978,False,322000,0.0,mercado
MD-1182,2026-02-18,Vicalvaro,83,3,2,3,True,a reformar,1978,True,330000,0.0,mercado
MD-1183,2026-02-22,Ciudad Lineal,56,2,1,8,True,buen estado,1945,False,211000,0.0,mercado
MD-1184,2026-01-01,San Blas-Canillejas,110,4,2,2,True,buen estado,2016,True,454000,0.0,mercado
MD-1185,2025-09-18,Latina,52,1,1,8,False,buen estado,1969,True,188000,0.0,mercado
MD-1186,2026-08-19,Chamberi,36,2,1,5,False,a reformar,1942,True,211000,0.0,mercado
MD-1187,2025-09-27,Moncloa-Aravaca,176,6,3,7,True,buen estado,1957,True,1004000,0.0,mercado
MD-1188,2026-06-28,Hortaleza,127,4,2,2,True,buen estado,1998,True,740000,0.0,mercado
MD-1189,2025-10-21,Carabanchel,43,2,1,0,True,a reformar,1991,True,112000,-0.2102,infraprecio_inyectado
MD-1190,2026-04-18,Centro,83,3,2,3,True,buen estado,1983,True,663000,0.0,mercado
MD-1191,2025-10-08,Tetuan,45,2,1,2,True,buen estado,1984,True,218000,0.0,mercado
MD-1192,2026-08-13,Hortaleza,63,2,1,6,False,reformado,1953,True,334000,0.0,mercado
MD-1193,2026-06-11,Latina,78,2,2,4,True,a reformar,1979,True,263000,0.0,mercado
MD-1194,2026-04-12,San Blas-Canillejas,93,3,2,4,True,buen estado,1947,True,405000,0.0,mercado
MD-1195,2026-07-26,Ciudad Lineal,80,3,1,8,True,a reformar,1946,True,372000,0.0,mercado
MD-1196,2026-04-16,San Blas-Canillejas,51,1,1,8,True,buen estado,2025,True,174000,0.0,mercado
MD-1197,2025-10-04,Puente de Vallecas,161,6,3,7,True,obra nueva,2025,True,474000,0.0,mercado
MD-1198,2026-02-03,Arganzuela,166,6,3,5,False,reformado,1957,False,931000,0.0,mercado
MD-1199,2026-01-12,Villaverde,77,2,2,8,True,reformado,1996,True,186000,0.0,mercado
MD-1200,2025-10-23,Usera,117,4,2,6,True,buen estado,1967,True,408000,0.0,mercado
MD-1201,2025-10-05,Arganzuela,104,3,2,1,True,reformado,1975,False,602000,0.0,mercado
MD-1202,2026-06-27,Salamanca,55,2,1,5,True,reformado,1988,True,636000,0.0,mercado
MD-1203,2026-01-04,Hortaleza,89,3,1,7,True,buen estado,1996,True,603000,0.1533,sobreprecio_inyectado
MD-1204,2025-11-01,Hortaleza,147,6,3,1,True,buen estado,1974,True,833000,0.0,mercado
MD-1205,2026-06-09,Fuencarral-El Pardo,183,6,3,6,True,a reformar,1971,True,838000,0.0,mercado
MD-1206,2026-01-23,Chamberi,40,2,1,3,False,buen estado,1960,True,301000,-0.1761,infraprecio_inyectado
MD-1207,2025-12-29,Vicalvaro,65,2,1,3,True,reformado,1942,False,311000,0.0,mercado
MD-1208,2026-07-14,Retiro,120,4,2,1,True,reformado,2013,True,1056000,0.0,mercado
MD-1209,2026-08-02,Ciudad Lineal,70,2,1,2,True,a reformar,2025,True,295000,0.0,mercado
MD-1210,2026-02-02,Fuencarral-El Pardo,70,3,1,6,True,buen estado,1977,True,388000,0.0,mercado
MD-1211,2026-06-24,Arganzuela,46,1,1,2,False,buen estado,1957,False,342000,0.0,mercado
MD-1212,2026-08-17,Barajas,190,6,2,8,True,a reformar,1931,True,723000,0.0,mercado
MD-1213,2025-12-06,Moratalaz,86,4,2,8,True,reformado,1965,True,302000,0.0,mercado
MD-1214,2025-11-28,Centro,83,4,2,2,False,buen estado,1967,True,799000,0.0,mercado
MD-1215,2025-12-19,Chamartin,71,2,1,2,True,buen estado,1978,False,480000,0.0,mercado
MD-1216,2026-04-07,Hortaleza,179,6,3,7,False,buen estado,1949,False,793000,0.0,mercado
MD-1217,2026-04-14,Carabanchel,29,1,1,4,False,a reformar,1940,False,82000,0.0,mercado
MD-1218,2025-09-29,Latina,46,2,1,8,True,reformado,1988,True,162000,0.0,mercado
MD-1219,2026-04-14,Fuencarral-El Pardo,60,2,1,3,True,obra nueva,2023,False,426000,0.1461,sobreprecio_inyectado
MD-1220,2026-08-24,Moncloa-Aravaca,47,2,1,0,True,a reformar,1985,True,210000,0.0,mercado
MD-1221,2025-11-30,Puente de Vallecas,104,4,2,8,False,buen estado,2003,False,255000,0.0,mercado
MD-1222,2025-09-11,Hortaleza,105,3,2,0,True,a reformar,1955,True,535000,0.0,mercado
MD-1223,2026-03-30,Latina,53,2,1,4,False,buen estado,1960,True,196000,0.0,mercado
MD-1224,2026-02-22,Tetuan,40,1,1,2,True,a reformar,2010,False,192000,0.2413,sobreprecio_inyectado
MD-1225,2026-03-23,Tetuan,136,5,3,4,True,buen estado,2024,False,586000,0.0,mercado
MD-1226,2025-09-22,San Blas-Canillejas,49,2,1,1,True,a reformar,1971,True,156000,0.0,mercado
MD-1227,2026-06-23,Hortaleza,157,5,3,4,True,buen estado,1919,True,752000,0.0,mercado
MD-1228,2025-10-06,Puente de Vallecas,72,3,1,2,True,buen estado,1962,True,175000,0.0,mercado
MD-1229,2025-10-01,Retiro,87,3,2,7,True,buen estado,1972,True,582000,0.0,mercado
MD-1230,2026-05-15,Fuencarral-El Pardo,139,5,3,2,True,a reformar,1991,True,626000,-0.1705,infraprecio_inyectado
MD-1231,2026-03-29,Usera,54,1,1,3,True,buen estado,2002,True,119000,-0.2719,infraprecio_inyectado
MD-1232,2025-12-15,Ciudad Lineal,51,2,1,8,True,a reformar,1968,False,193000,0.0,mercado
MD-1233,2026-01-02,Hortaleza,91,2,2,7,True,reformado,1972,True,551000,0.0,mercado
MD-1234,2025-11-02,Hortaleza,73,2,1,6,False,buen estado,1969,False,239000,-0.224,infraprecio_inyectado
MD-1235,2026-01-19,Retiro,171,6,3,0,True,a reformar,2019,True,734000,-0.2569,infraprecio_inyectado
MD-1236,2026-03-21,Chamartin,142,4,3,2,False,buen estado,1947,True,875000,0.0,mercado
MD-1237,2026-04-28,Tetuan,33,1,1,4,True,a reformar,2006,True,214000,0.2369,sobreprecio_inyectado
MD-1238,2026-03-02,San Blas-Canillejas,86,3,2,3,True,reformado,1985,True,345000,0.0,mercado
MD-1239,2026-03-09,Chamberi,33,1,1,8,True,reformado,1995,True,293000,0.0,mercado
MD-1240,2025-09-03,San Blas-Canillejas,60,2,1,7,False,buen estado,1993,True,196000,0.0,mercado
MD-1241,2026-07-08,Puente de Vallecas,145,5,3,4,True,a reformar,1959,True,351000,0.0,mercado
MD-1242,2026-07-12,Latina,58,2,1,3,False,reformado,1900,True,176000,-0.2233,infraprecio_inyectado
MD-1243,2026-03-03,Centro,51,2,1,6,True,buen estado,2003,False,378000,0.0,mercado
MD-1244,2026-01-17,Salamanca,151,5,3,3,True,buen estado,2015,True,1777000,0.0,mercado
MD-1245,2026-02-16,Puente de Vallecas,33,1,1,8,True,buen estado,2015,True,104000,0.0,mercado
MD-1246,2026-02-19,Fuencarral-El Pardo,139,6,3,8,True,reformado,1970,True,909000,0.0,mercado
MD-1247,2025-09-01,Chamartin,186,6,3,8,False,buen estado,1931,False,1315000,0.0,mercado
MD-1248,2025-11-09,Carabanchel,49,2,1,7,True,buen estado,1974,True,193000,0.2705,sobreprecio_inyectado
MD-1249,2026-02-20,Carabanchel,177,6,3,2,True,buen estado,1935,True,833000,0.0,mercado
MD-1250,2026-01-20,Puente de Vallecas,47,2,1,1,True,reformado,1975,False,110000,0.0,mercado
MD-1251,2026-01-09,Puente de Vallecas,89,3,2,3,True,reformado,1976,True,315000,0.0,mercado
MD-1252,2025-11-14,Vicalvaro,44,1,1,6,True,buen estado,1963,False,123000,0.0,mercado
MD-1253,2026-06-06,Salamanca,80,2,2,4,True,a reformar,1973,True,584000,0.0,mercado
MD-1254,2026-04-20,Puente de Vallecas,39,1,1,2,True,a reformar,1964,True,97000,0.0,mercado
MD-1255,2026-01-13,Puente de Vallecas,52,2,1,4,True,buen estado,2022,False,119000,0.0,mercado
MD-1256,2026-07-24,Hortaleza,112,3,2,2,True,a reformar,1972,True,513000,0.0,mercado
MD-1257,2026-08-28,Villa de Vallecas,80,3,2,6,False,a reformar,1962,False,211000,0.0,mercado
MD-1258,2025-10-25,Chamartin,71,4,1,5,True,a reformar,1972,True,392000,0.0,mercado
MD-1259,2026-08-18,Salamanca,34,1,1,7,True,reformado,2004,True,396000,0.1352,sobreprecio_inyectado
MD-1260,2026-04-20,Fuencarral-El Pardo,121,5,2,6,False,reformado,1941,True,611000,0.0,mercado
MD-1261,2025-11-02,Chamberi,92,3,2,8,False,buen estado,1934,True,706000,0.0,mercado
MD-1262,2026-06-20,Chamberi,161,5,3,2,True,a reformar,1967,False,850000,0.0,mercado
MD-1263,2026-08-04,Salamanca,38,2,1,5,True,reformado,1991,True,385000,0.0,mercado
MD-1264,2026-01-22,Vicalvaro,145,6,3,0,True,buen estado,1977,True,558000,0.2629,sobreprecio_inyectado
MD-1265,2026-02-16,San Blas-Canillejas,148,5,3,1,True,buen estado,1997,True,343000,0.0,mercado
MD-1266,2026-05-12,Tetuan,59,2,1,1,False,buen estado,1984,True,407000,0.1732,sobreprecio_inyectado
MD-1267,2026-01-11,Salamanca,50,1,1,0,True,a reformar,1995,False,211000,-0.2648,infraprecio_inyectado
MD-1268,2026-05-23,Latina,147,5,3,6,False,reformado,1964,False,424000,0.0,mercado
MD-1269,2026-05-01,Vicalvaro,105,3,2,3,True,buen estado,1989,True,396000,0.0,mercado
MD-1270,2025-12-07,Arganzuela,68,2,1,6,True,reformado,2006,True,408000,0.0,mercado
MD-1271,2026-03-02,Fuencarral-El Pardo,87,4,1,6,True,buen estado,1971,True,467000,0.0,mercado
MD-1272,2026-07-17,Arganzuela,39,2,1,6,True,buen estado,1992,False,241000,0.0,mercado
MD-1273,2026-08-19,Moratalaz,93,4,2,5,True,buen estado,1983,False,332000,0.0,mercado
MD-1274,2026-04-18,Hortaleza,100,4,2,6,True,buen estado,1939,True,537000,0.0,mercado
MD-1275,2026-02-28,Ciudad Lineal,45,2,1,2,True,reformado,2012,True,313000,0.0,mercado
MD-1276,2025-11-27,Puente de Vallecas,53,3,1,8,True,obra nueva,2025,False,133000,-0.1747,infraprecio_inyectado
MD-1277,2026-04-19,San Blas-Canillejas,46,1,1,2,True,buen estado,1981,True,146000,0.0,mercado
MD-1278,2025-10-18,Moratalaz,53,2,1,4,True,buen estado,2025,True,225000,0.0,mercado
MD-1279,2026-07-06,Salamanca,97,3,2,8,True,a reformar,1941,True,651000,0.0,mercado
MD-1280,2026-07-05,Salamanca,172,6,3,8,False,buen estado,1944,False,1569000,0.2394,sobreprecio_inyectado
MD-1281,2026-04-20,Ciudad Lineal,92,3,2,2,True,buen estado,1940,True,406000,0.0,mercado
MD-1282,2026-05-24,Usera,73,4,1,1,True,a reformar,2000,True,130000,-0.274,infraprecio_inyectado
MD-1283,2026-05-08,Vicalvaro,187,6,2,3,False,a reformar,1966,True,505000,0.0,mercado
MD-1284,2025-11-03,Villa de Vallecas,53,2,1,2,True,buen estado,1995,True,180000,0.0,mercado
MD-1285,2025-10-30,Tetuan,47,2,1,8,True,buen estado,1944,True,198000,0.0,mercado
MD-1286,2026-05-05,Barajas,125,4,2,2,True,buen estado,1967,True,544000,0.0,mercado
MD-1287,2025-11-23,Puente de Vallecas,58,2,1,7,True,obra nueva,2025,False,184000,0.0,mercado
MD-1288,2026-02-16,Puente de Vallecas,75,3,2,0,True,a reformar,1971,True,187000,0.0,mercado
MD-1289,2026-04-26,Latina,99,4,1,3,True,reformado,1997,True,308000,0.0,mercado
MD-1290,2026-08-18,Puente de Vallecas,65,2,1,0,True,reformado,1991,False,229000,0.0,mercado
MD-1291,2026-04-30,Chamartin,118,4,2,8,True,buen estado,1976,False,798000,0.0,mercado
MD-1292,2026-02-02,Moratalaz,86,3,1,0,True,buen estado,1993,True,335000,0.0,mercado
MD-1293,2026-08-09,Usera,98,3,2,5,True,obra nueva,2024,True,254000,-0.212,infraprecio_inyectado
MD-1294,2026-03-10,San Blas-Canillejas,131,5,3,2,True,reformado,1969,True,790000,0.0,mercado
MD-1295,2026-03-26,Fuencarral-El Pardo,150,5,3,1,True,reformado,1950,True,1251000,0.1597,sobreprecio_inyectado
MD-1296,2026-01-18,Chamartin,102,4,2,3,False,a reformar,1952,True,626000,0.0,mercado
MD-1297,2026-05-09,Fuencarral-El Pardo,181,6,2,2,True,buen estado,1995,True,971000,0.0,mercado
MD-1298,2025-10-23,Moratalaz,92,4,2,3,True,buen estado,2008,False,251000,-0.1445,infraprecio_inyectado
MD-1299,2025-10-28,Chamartin,29,1,1,0,True,a reformar,1986,False,152000,0.0,mercado
MD-1300,2026-02-15,San Blas-Canillejas,101,3,2,7,False,a reformar,1945,True,356000,0.0,mercado
MD-1301,2026-07-18,Vicalvaro,103,4,2,8,True,buen estado,1975,True,380000,0.195,sobreprecio_inyectado
MD-1302,2025-11-18,Centro,137,4,3,6,True,a reformar,1977,True,913000,0.0,mercado
MD-1303,2026-02-21,Latina,70,2,1,3,True,buen estado,1984,False,174000,0.0,mercado
MD-1304,2026-03-07,Fuencarral-El Pardo,136,5,3,5,False,buen estado,1929,True,891000,0.0,mercado
MD-1305,2026-02-26,Salamanca,139,5,3,6,True,buen estado,1944,True,1583000,0.0,mercado
MD-1306,2026-03-26,Chamartin,99,3,2,3,True,buen estado,2012,True,700000,0.0,mercado
MD-1307,2025-12-19,Carabanchel,179,6,3,5,True,buen estado,1966,True,676000,0.0,mercado
MD-1308,2026-03-10,Vicalvaro,80,3,2,3,True,buen estado,1983,True,305000,0.0,mercado
MD-1309,2026-06-16,Villa de Vallecas,70,3,1,8,True,a reformar,2017,False,183000,0.0,mercado
MD-1310,2026-05-16,Chamartin,78,3,2,3,True,reformado,1958,False,422000,0.0,mercado
MD-1311,2026-06-19,Vicalvaro,71,3,1,2,True,buen estado,1993,True,243000,0.0,mercado
MD-1312,2025-10-16,Chamberi,77,3,2,7,True,obra nueva,2024,True,750000,0.0,mercado
MD-1313,2025-10-05,Fuencarral-El Pardo,175,6,3,1,True,reformado,1971,False,724000,-0.1686,infraprecio_inyectado
MD-1314,2026-08-13,Hortaleza,95,3,2,8,True,a reformar,1975,True,383000,0.0,mercado
